sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:41:17 +0900,2020-09-16 20:40:03 +0900,2020-09-16 20:41:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:42:11 +0900,2020-09-16 20:41:03 +0900,2020-09-16 20:42:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:43:10 +0900,2020-09-16 20:42:03 +0900,2020-09-16 20:43:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:44:16 +0900,2020-09-16 20:43:03 +0900,2020-09-16 20:44:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:45:10 +0900,2020-09-16 20:44:03 +0900,2020-09-16 20:45:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:46:12 +0900,2020-09-16 20:45:03 +0900,2020-09-16 20:46:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:47:16 +0900,2020-09-16 20:46:03 +0900,2020-09-16 20:47:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:48:10 +0900,2020-09-16 20:47:03 +0900,2020-09-16 20:48:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:49:16 +0900,2020-09-16 20:48:03 +0900,2020-09-16 20:49:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:50:11 +0900,2020-09-16 20:49:03 +0900,2020-09-16 20:50:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:51:07 +0900,2020-09-16 20:50:03 +0900,2020-09-16 20:51:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:52:16 +0900,2020-09-16 20:51:03 +0900,2020-09-16 20:52:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:53:15 +0900,2020-09-16 20:52:03 +0900,2020-09-16 20:53:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:54:17 +0900,2020-09-16 20:53:03 +0900,2020-09-16 20:54:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:55:16 +0900,2020-09-16 20:54:03 +0900,2020-09-16 20:55:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:56:15 +0900,2020-09-16 20:55:03 +0900,2020-09-16 20:56:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:57:16 +0900,2020-09-16 20:56:03 +0900,2020-09-16 20:57:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:58:10 +0900,2020-09-16 20:57:03 +0900,2020-09-16 20:58:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 20:59:12 +0900,2020-09-16 20:58:03 +0900,2020-09-16 20:59:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:00:11 +0900,2020-09-16 20:59:03 +0900,2020-09-16 21:00:03 +0900,1
