sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:40 +0900,2020-09-20 17:46:39 +0900,2020-09-20 17:46:40 +0900,0.000271602
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:42 +0900,2020-09-20 17:46:40 +0900,2020-09-20 17:46:41 +0900,0.000281238
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:43 +0900,2020-09-20 17:46:42 +0900,2020-09-20 17:46:43 +0900,0.000433453
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:45 +0900,2020-09-20 17:46:43 +0900,2020-09-20 17:46:44 +0900,0.000330485
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:45 +0900,2020-09-20 17:46:44 +0900,2020-09-20 17:46:45 +0900,0.00129223
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:47 +0900,2020-09-20 17:46:45 +0900,2020-09-20 17:46:46 +0900,0.000233079
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:47 +0900,2020-09-20 17:46:46 +0900,2020-09-20 17:46:47 +0900,3.25913e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:48 +0900,2020-09-20 17:46:47 +0900,2020-09-20 17:46:48 +0900,0.00131499
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:50 +0900,2020-09-20 17:46:48 +0900,2020-09-20 17:46:49 +0900,0.000895247
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:55 +0900,2020-09-20 17:46:53 +0900,2020-09-20 17:46:54 +0900,7.65359e-05
